Fine name,pdfsize,metadatasize,/Page,xrefLength,titlecharacters,/Encrypt,images,text,PDFHeader,obj,endobj,stream,endstream,xref,trailer,startxref,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,Class
2656,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.7,318,318,15.0,56,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
1094,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,295,295,9.0,229,2,1.0,2,0.0,21,26,1,1,2,1,1,1,1,1,0.0,Malicious
4364,75.0,256.0,1.0,36.0,0.0,0.0,9,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8374,6.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3375,4.0,256.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.0,419,393,1.0,2,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
9171,38.0,256.0,1.0,28.0,0.0,0.0,43,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
9329,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-11113,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
725,7.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-13131,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2725,8.0,226.0,1.0,22.0,0.0,0.0,1,No,	%PDF-1.4,423,423,55.0,188,2,1.0,2,0.0,24,28,1,1,2,1,1,1,1,1,0.0,Malicious
6206,8.0,246.0,1.0,19.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
933,5.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-11113,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
8509,7.0,293.0,1.0,16.0,2.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
2858,8.0,275.0,4.0,18.0,18.0,0.0,1,Yes,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
4056,5.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7679,36.0,180.0,1.0,12.0,0.0,0.0,1,No,	%PDF-11113,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
6791,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,422,422,56.0,189,2,1.0,2,0.0,16,23,1,1,2,1,1,1,1,1,0.0,Malicious
5215,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,467,467,52.0,185,2,1.0,2,0.0,21,26,1,1,2,1,1,1,1,1,0.0,Malicious
7049,75.0,256.0,1.0,36.0,0.0,0.0,9,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
1816,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,467,467,52.0,185,2,1.0,2,0.0,21,26,1,1,2,1,1,1,1,1,0.0,Malicious
3416,78.0,347.0,1.0,16.0,0.0,0.0,0,unclear,	%PDF-11113,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
642,31.0,255.0,1.0,10.0,6.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
6470,5.0,180.0,1.0,895.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2565,6.0,201.0,1.0,996.0,0.0,0.0,1,No,	%PDF-1.5,432,432,8.0,217,13,4.0,10,0.0,12,23,1,1,1,1,1,1,1,1,0.0,Malicious
8045,8.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5140,5.0,223.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3244,4.0,201.0,1.0,52.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2582,7.0,256.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5985,9.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3573,5.0,246.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
797,8.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2492,952.0,275.0,1.0,47.0,3.0,0.0,2,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8497,306.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.6,426,426,18.0,81,17,7.0,16,0.0,24,28,1,1,7,1,1,1,1,1,0.0,Malicious
3532,37.0,299.0,9.0,26.0,16.0,0.0,1,Yes,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
44,4.0,201.0,1.0,52.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
8679,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.3,419,419,1.0,2,2,1.0,2,0.0,12,16,1,2,1,1,1,1,1,1,0.0,Malicious
4082,8.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7376,8.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7085,4.0,243.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3104,7.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
5993,7.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
9320,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,427,427,60.0,194,2,1.0,2,0.0,12,16,1,1,2,1,1,1,1,1,0.0,Malicious
756,7.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,419,393,1.0,2,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
246,4.0,201.0,1.0,79.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2463,78.0,370.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
4141,5.0,180.0,1.0,8.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
6158,75.0,330.0,1.0,16.0,1.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8962,36.0,180.0,1.0,12.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2779,94.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5815,7.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2595,74.0,355.0,1.0,16.0,10.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
8123,37.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,422,422,56.0,189,2,1.0,2,0.0,16,23,1,1,2,1,1,1,1,1,0.0,Malicious
812,4.0,247.0,1.0,16.0,0.0,0.0,1,No,	%PDF-\x00.4,360,360,12.0,26,8,2.0,7,0.0,2,11,1,2,1,1,1,1,1,1,3.0,Malicious
2962,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.5,461,461,1.0,2,1,1.0,1,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2120,9.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7990,73.0,286.0,1.0,34.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
6039,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.5,371,371,16.0,64,18,8.0,12,4.0,12,11,19,1,1,1,1,1,1,1,0.0,Malicious
4936,6.0,277.0,1.0,17.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
4392,6.0,201.0,1.0,996.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
6765,44.0,180.0,1.0,12.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5964,445.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2919,7.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
5518,36.0,180.0,1.0,12.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
4227,76.0,376.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
1143,305.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.3,461,461,2.0,98,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3993,8.0,250.0,1.0,10.0,6.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8451,5.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3632,7.0,239.0,1.0,10.0,8.0,0.0,1,Yes,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
772,77.0,317.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3053,76.0,372.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7703,9.0,294.0,1.0,10.0,13.0,0.0,1,Yes,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
8110,5.0,180.0,7.0,18.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2691,5.0,243.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
9521,5.0,180.0,1.0,8.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7029,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,419,393,1.0,2,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
972,5.0,180.0,7.0,18.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
7529,52.0,339.0,8.0,31.0,14.0,0.0,74,Yes,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
704,4.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2985,7.0,249.0,1.0,19.0,0.0,0.0,1,No,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8037,4.0,196.0,1.0,28.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5640,7.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
4959,8.0,180.0,0.0,1991.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7239,9.0,226.0,1.0,32.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
1482,8.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7566,400.0,285.0,3.0,127.0,0.0,0.0,2,No,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8775,77.0,344.0,1.0,16.0,3.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
9245,95.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
6071,5.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8580,78.0,356.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7700,529.0,296.0,1.0,87.0,8.0,0.0,31,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8531,6.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.6,444,444,28.0,132,2,1.0,7,0.0,16,23,1,1,2,1,1,1,18,2,0.0,Malicious
7548,38.0,338.0,1.0,200006.0,13.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7918,7.0,249.0,3.0,16.0,42.0,0.0,1,Yes,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7721,76.0,314.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
4453,8.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-13131,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7753,6.0,300.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2028,9.0,180.0,31.0,70.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2593,7.0,296.0,1.0,16.0,2.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2755,4.0,247.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8184,8.0,224.0,4.0,18.0,28.0,0.0,1,Yes,	%PDF-1.344,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
8765,78.0,287.0,1.0,16.0,8.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2253,8.0,239.0,1.0,10.0,8.0,0.0,1,Yes,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2968,9.0,180.0,31.0,70.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2623,75.0,349.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7772,6.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.344,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7885,9.0,224.0,0.0,20.0,7.0,0.0,1,No,	%PDF-1.4,413,413,51.0,184,2,1.0,2,0.0,24,28,1,1,2,1,1,1,1,1,0.0,Malicious
8728,8.0,180.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3052,5.0,180.0,1.0,72514.0,0.0,0.0,1,No,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
9693,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.0,419,419,1.0,2,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
522,77.0,337.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8459,4.0,180.0,1.0,8.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8953,7.0,296.0,1.0,16.0,2.0,0.0,0,unclear,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5018,83.0,256.0,1.0,22.0,0.0,0.0,2,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7775,38.0,256.0,1.0,28.0,0.0,0.0,43,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
9750,5.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,419,393,1.0,2,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
7650,7.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
9647,77.0,325.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
6865,59.0,371.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
1860,7.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7767,75.0,373.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
1779,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,423,423,55.0,188,2,1.0,2,0.0,24,28,1,1,2,1,1,1,1,1,0.0,Malicious
9632,76.0,343.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7556,6.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
1728,4.0,389.0,2.0,13.0,11.0,0.0,1,Yes,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
4026,6.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
6111,4.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
1965,8.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.4,413,413,17.0,74,17,7.0,16,0.0,21,28,29,1,1,1,1,1,1,1,0.0,Malicious
7701,75.0,256.0,1.0,36.0,0.0,0.0,9,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
3986,6.0,218.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.4,281,281,18.0,81,2,1.0,2,0.0,24,28,1,1,2,1,1,1,1,1,0.0,Malicious
276,7.0,269.0,1.0,16.0,2.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
2676,7.0,180.0,1.0,10.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5398,73.0,354.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
2683,9.0,259.0,1.0,10.0,11.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
1909,31.0,297.0,7.0,22.0,17.0,0.0,1,Yes,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
2963,34.0,332.0,2.0,20.0,9.0,0.0,19,Yes,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
3603,9.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
7294,78.0,350.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
1229,7.0,180.0,1.0,11.0,0.0,0.0,1,No,	%PDF-1.5,432,432,8.0,217,13,4.0,7,0.0,12,23,1,1,1,1,1,1,1,1,0.0,Malicious
3693,8.0,255.0,1.0,10.0,13.0,0.0,1,No,	%PDF-1.3,461,461,1.0,2,2,1.0,2,0.0,2,11,1,2,1,1,1,1,1,1,0.0,Malicious
1429,9.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.4,318,318,25.0,123,2,1.0,2,0.0,16,23,1,1,2,1,1,1,1,1,0.0,Malicious
6999,4.0,256.0,1.0,16.0,0.0,0.0,2,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
7838,5.0,247.0,1.0,16.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
6692,7.0,246.0,1.0,19.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
503,94.0,180.0,1.0,9.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
1911,77.0,370.0,1.0,16.0,16.0,0.0,0,unclear,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
4322,7.0,250.0,1.0,15.0,0.0,0.0,1,No,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
5730,34.0,230.0,1.0,10.0,17.0,0.0,1,Yes,	%PDF-1.4,461,461,3.0,141,2,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8425,8.0,232.0,4.0,18.0,36.0,0.0,1,Yes,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,12,16,1,1,1,1,1,1,1,1,0.0,Malicious
7005,9.0,180.0,31.0,70.0,0.0,0.0,1,No,	%PDF-1.4,461,461,2.0,98,1,1.0,2,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
8638,4.0,201.0,1.0,52.0,0.0,0.0,1,No,	%PDF-1.0,461,461,2.0,98,1,1.0,1,0.0,2,11,1,1,1,1,1,1,1,1,0.0,Malicious
